nan, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 5.0, 6.0
2020-08-11,8.14593023255814,None,None,None,None,None,None,None,1.274568181818182
2020-08-12,8.1211875,None,None,None,None,None,None,None,0.09176041666666666
2020-08-13,8.206583333333333,None,None,None,None,None,None,None,0.055260416666666666
2020-08-14,8.228947916666668,None,None,None,None,None,None,None,0.11109374999999999
2020-08-15,8.230875,None,None,None,None,None,None,None,0.236625
2020-08-16,8.112343749999999,None,None,None,None,None,None,None,0.05713541666666667
2020-08-17,8.053958333333334,None,None,None,None,None,None,None,0.054239583333333334
2020-08-18,7.813958333333333,None,None,None,None,None,None,None,0.05427083333333333
2020-08-19,7.682229166666667,None,None,None,None,None,None,None,0.05419791666666667
2020-08-20,7.439489583333334,None,None,None,None,None,None,None,0.05420833333333333
2020-08-21,7.2757499999999995,None,None,None,None,None,None,None,0.054385416666666665
2020-08-22,7.034,None,None,None,None,None,None,None,0.05441666666666667
2020-08-23,7.237020833333333,None,None,None,None,None,None,None,0.054364583333333334
2020-08-24,7.155072916666668,None,None,None,None,None,None,None,0.05444791666666667
2020-08-25,7.536010416666667,None,None,None,None,None,None,None,0.05453125
2020-08-26,7.06525,None,None,None,None,None,None,None,0.05452083333333333
2020-08-27,6.670979166666666,None,None,None,None,None,None,None,0.054572916666666665
2020-08-28,6.7982499999999995,None,None,None,None,None,None,None,0.054760416666666666
2020-08-29,6.660458333333334,None,None,None,None,None,None,None,0.07023958333333334
2020-08-30,6.6713125,None,None,None,None,None,None,None,0.05472916666666666
2020-08-31,6.585375,None,None,None,None,None,None,None,0.054864583333333335
2020-09-01,6.7963958333333325,None,None,None,None,None,None,None,0.054968750000000004
2020-09-02,7.074729166666667,None,None,None,None,None,None,None,0.05491666666666667
2020-09-03,7.168208333333333,None,None,None,None,None,None,None,0.05490625
2020-09-04,7.671458333333334,None,None,None,None,None,None,None,0.055
2020-09-05,7.321677083333333,None,None,None,None,None,None,None,0.05495833333333333
2020-09-06,7.184177083333334,None,None,None,None,None,None,None,0.05494791666666667
