6069.931,4889.780,4148.943,3568.107,3108.030,2733.858,2428.038,2181.405,1989.416,1845.585,1745.640,1680.334,1643.927,1629.187
6088.627,4909.596,4167.998,3585.526,3123.292,2746.994,2439.270,2191.015,1997.737,1852.830,1752.072,1686.159,1649.366,1634.440
6107.210,4929.309,4186.955,3602.868,3138.511,2760.114,2450.509,2200.649,2006.100,1860.131,1758.570,1692.057,1654.880,1639.770
6125.680,4948.940,4205.835,3620.144,3153.693,2773.221,2461.755,2210.308,2014.503,1867.486,1765.133,1698.026,1660.469,1645.175
6144.070,4968.433,4224.635,3637.358,3168.840,2786.316,2473.008,2219.993,2022.948,1874.897,1771.761,1704.066,1666.133,1650.656
6162.393,4987.758,4243.341,3654.506,3183.949,2799.398,2484.268,2229.703,2031.433,1882.362,1778.453,1710.177,1671.870,1656.212
6180.641,5006.941,4261.954,3671.591,3199.022,2812.466,2495.535,2239.437,2039.958,1889.881,1785.209,1716.359,1677.681,1661.843
6198.820,5025.974,4280.467,3688.613,3214.060,2825.522,2506.809,2249.196,2048.523,1897.454,1792.028,1722.610,1683.566,1667.548
6216.931,5044.801,4298.832,3705.543,3229.045,2838.557,2518.085,2258.978,2057.127,1905.079,1798.910,1728.930,1689.522,1673.326
6234.906,5063.607,4317.092,3722.400,3243.989,2851.576,2529.367,2268.783,2065.771,1912.757,1805.855,1735.319,1695.551,1679.177
6252.773,5082.327,4335.249,3739.180,3258.890,2864.579,2540.654,2278.611,2074.453,1920.488,1812.861,1741.776,1701.651,1685.102
6270.537,5100.952,4353.309,3755.885,3273.745,2877.563,2551.945,2288.463,2083.175,1928.270,1819.929,1748.300,1707.822,1691.099
6288.202,5119.465,4371.261,3772.507,3288.552,2890.528,2563.239,2298.337,2091.934,1936.104,1827.057,1754.892,1714.063,1697.167
6305.751,5137.918,4389.125,3789.057,3303.314,2903.474,2574.537,2308.234,2100.732,1943.989,1834.247,1761.551,1720.375,1703.307
